toll_booth,gantry,month,ac_a_current,ac_b_current,rs485_temperature,mains_power_220_current,mains_power_l1_voltage,mains_power_l2_voltage,smr_dc_current,smr_dc_voltage
后里,01F-104.5N,2024-06,1.0551388888888888,1.031388888888889,20.154305555555553,15.45111111111111,118.86833333333334,119.1348611111111,65.93597222222222,26.7475
后里,01F-104.5N,2024-07,1.0603494623655914,0.9775537634408603,21.934139784946233,27.169892473118278,129.72271505376344,129.98884408602152,65.90645161290323,26.743413978494623
后里,01F-104.5N,2024-08,1.0227150537634409,0.869489247311828,22.820564516129032,11.13225806451613,115.00752688172044,114.72311827956989,66.07741935483871,26.752419354838707
后里,01F-104.5N,2024-09,1.0341666666666667,0.7343055555555557,23.279444444444444,13.752083333333333,117.82319444444444,117.10722222222222,66.10819444444445,26.745416666666664
后里,01F-104.5N,2024-10,0.7615591397849463,0.881989247311828,23.460483870967742,20.08440860215054,124.58440860215055,123.72311827956989,65.85860215053764,26.744220430107525
后里,01F-104.5N,2024-11,0.7206944444444444,0.7075,24.139444444444443,10.547916666666667,117.21277777777777,116.27583333333334,66.05416666666666,26.751249999999995
后里,01F-104.5N,2024-12,0.5669354838709677,0.564247311827957,23.984543010752688,10.320967741935483,117.42607526881721,116.48252688172043,66.51787634408602,26.746908602150537
后里,01F-104.5N,2025-01,0.5401881720430107,0.5493279569892474,23.969489247311827,10.243951612903226,117.4981182795699,116.51747311827957,66.97352150537635,26.75067204301075
后里,01F-104.5N,2025-02,0.5305059523809524,0.5434523809523809,23.96860119047619,10.221874999999999,117.76860119047619,116.75818452380953,66.85178571428571,26.755208333333332
后里,01F-104.5N,2025-03,0.6610215053763441,0.5611559139784946,24.087903225806453,10.356586021505377,117.77231182795698,116.79314516129031,66.80551075268816,26.751612903225805
后里,01F-104.5N,2025-04,0.6956944444444445,0.7116666666666667,24.2475,10.52763888888889,117.67930555555556,116.77624999999999,66.575,26.748888888888885
后里,01F-104.5N,2025-05,0.8166666666666667,0.81875,24.30833333333333,10.807291666666668,117.77812500000002,116.77604166666666,66.890625,26.748958333333334
后里,01F-112.3N,2024-06,1.1583333333333334,1.06375,18.395138888888887,10.716666666666667,116.74902777777778,116.67402777777778,60.55513888888889,26.746666666666666
后里,01F-112.3N,2024-07,1.2341397849462366,1.0720430107526882,18.5252688172043,10.80255376344086,116.69220430107528,116.56720430107528,60.54852150537634,26.7505376344086
后里,01F-112.3N,2024-08,0.9838709677419355,0.9520161290322581,22.38548387096774,10.40268817204301,117.32284946236558,117.15833333333333,60.85470430107527,26.752822580645162
后里,01F-112.3N,2024-09,0.9948611111111112,0.7752777777777777,22.93583333333333,10.21986111111111,117.36999999999999,117.17805555555556,60.79569444444444,26.75305555555555
后里,01F-112.3N,2024-10,0.8473118279569892,0.748252688172043,22.629569892473118,15.366935483870968,121.64798387096775,121.41451612903225,60.71397849462365,26.74583333333333
后里,01F-112.3N,2024-11,0.77375,0.7041666666666667,22.327777777777776,9.882361111111113,117.0976388888889,116.87083333333334,60.74041666666666,26.749444444444446
后里,01F-112.3N,2024-12,0.6451612903225806,0.5755376344086022,22.214381720430108,9.478091397849463,117.15712365591398,116.96129032258064,59.325537634408605,26.749865591397846
后里,01F-112.3N,2025-01,0.6466397849462366,0.5486559139784946,22.179032258064513,9.47217741935484,117.34663978494623,117.1657258064516,59.9483870967742,26.749327956989244
后里,01F-112.3N,2025-02,0.6168154761904762,0.5386904761904762,22.15223214285714,9.456845238095239,117.16532738095238,116.98824404761906,59.92619047619048,26.751339285714288
后里,01F-112.3N,2025-03,0.6997311827956989,0.6096774193548388,22.32029569892473,9.585483870967742,117.1717741935484,116.95793010752688,59.59529569892473,26.7505376344086
后里,01F-112.3N,2025-04,0.7693055555555557,0.704861111111111,22.488055555555555,9.775694444444444,117.06027777777778,116.8586111111111,59.6,26.750555555555554
后里,01F-112.3N,2025-05,0.8135416666666667,0.8614583333333333,22.636458333333334,10.0375,116.86666666666666,116.69270833333334,59.91145833333333,26.746875
后里,01F-129.2S,2024-06,1.8341666666666667,0.2704166666666667,19.313888888888886,10.433194444444444,117.89513888888888,117.66166666666666,60.69625,26.751527777777778
后里,01F-129.2S,2024-07,1.972983870967742,0.22204301075268815,19.33266129032258,10.524596774193547,118.10954301075269,117.92137096774194,60.575537634408605,26.750940860215056
后里,01F-129.2S,2024-08,1.525268817204301,0.44556451612903225,22.101881720430107,14.271639784946236,121.50698924731184,121.34462365591398,60.622043010752684,26.748521505376342
后里,01F-129.2S,2024-09,1.1266666666666665,0.5833333333333334,23.933194444444442,10.02361111111111,117.98694444444443,117.75,60.81791666666666,26.751388888888886
后里,01F-129.2S,2024-10,1.089516129032258,0.6032258064516128,23.717338709677417,9.948118279569892,118.4489247311828,118.14099462365591,60.880913978494625,26.753763440860215
后里,01F-129.2S,2024-11,0.9098611111111111,0.5390277777777778,23.46333333333333,9.739444444444445,118.37333333333332,118.10569444444444,60.95527777777777,26.75333333333333
后里,01F-129.2S,2024-12,0.7907258064516128,0.4489247311827957,23.39475806451613,9.613037634408602,118.11465053763442,117.85725806451612,61.44569892473118,26.752419354838707
